id,localidad,pais,temperatura_fahrenheit,fecha_y_hora,cobertura_nubes,indice_uv,presion_atmosferica,velocidad_viento,created_at,updated_at,delta_temperatura_horaria,delta_temperatura_diaria
169,Belen,Colombia,69.08000000000001,2024-02-07,Total,7.4,1005.7,4.6,2024-12-19 12:01:19,2024-12-19 12:01:19,2.0,2.0
170,Aranjuez,Colombia,74.30000000000001,2024-01-19,Total,6.4,1014.2,1.0,2024-12-19 12:01:19,2024-12-19 12:01:19,-1.6999999999999993,-1.6999999999999993
171,Belen,Colombia,73.58000000000001,2024-01-22,Total,2.5,1018.8,13.4,2024-12-19 12:01:19,2024-12-19 12:01:19,1.6000000000000014,1.6000000000000014
172,Buenos Aires,Colombia,65.30000000000001,2024-01-23,Total,6.1,1011.8,13.2,2024-12-19 12:01:19,2024-12-19 12:01:19,2.3999999999999986,2.3999999999999986
173,El Poblado,Colombia,67.28,2024-01-24,Total,9.7,1023.7,13.4,2024-12-19 12:01:19,2024-12-19 12:01:19,4.600000000000001,4.600000000000001
174,Laureles,Colombia,85.64,2024-01-25,Total,6.4,1014.8,6.3,2024-12-19 12:01:19,2024-12-19 12:01:19,13.3,13.3
175,Buenos Aires,Colombia,79.52,2024-01-19,Parcial,6.5,1004.1,8.5,2024-12-19 12:01:19,2024-12-19 12:01:19,-1.6000000000000014,-1.6000000000000014
176,Castilla,Colombia,72.5,2024-01-26,Parcial,0.6,1000.6,8.0,2024-12-19 12:01:19,2024-12-19 12:01:19,-5.699999999999999,-5.699999999999999
177,Aranjuez,Colombia,90.32,2024-01-20,Mínima,0.8,1014.5,1.1,2024-12-19 12:01:19,2024-12-19 12:01:19,3.5,3.5
178,Robledo,Colombia,90.13999999999999,2024-01-26,Mínima,9.9,1003.0,1.8,2024-12-19 12:01:19,2024-12-19 12:01:19,-1.5,-1.5
179,El Poblado,Colombia,65.84,2024-01-31,Total,0.7,1012.1,3.6,2024-12-19 12:01:19,2024-12-19 12:01:19,-6.199999999999999,-6.199999999999999
180,Castilla,Colombia,76.82,2024-01-27,Parcial,3.6,1015.7,7.4,2024-12-19 12:01:19,2024-12-19 12:01:19,-10.0,-10.0
181,Robledo,Colombia,87.44,2024-02-01,Total,1.8,1005.4,8.0,2024-12-19 12:01:19,2024-12-19 12:01:19,9.400000000000002,9.400000000000002
182,Aranjuez,Colombia,76.28,2024-01-28,Total,9.8,1019.7,12.4,2024-12-19 12:01:19,2024-12-19 12:01:19,-1.1999999999999993,-1.1999999999999993
183,Buenos Aires,Colombia,72.32,2024-01-20,Parcial,8.6,1015.7,7.0,2024-12-19 12:01:19,2024-12-19 12:01:19,2.599999999999998,2.599999999999998
184,Buenos Aires,Colombia,74.66,2024-01-29,Parcial,6.1,1003.1,6.9,2024-12-19 12:01:19,2024-12-19 12:01:19,-0.6999999999999993,-0.6999999999999993
185,El Poblado,Colombia,94.82,2024-01-27,Mínima,4.6,1014.7,0.2,2024-12-19 12:01:19,2024-12-19 12:01:19,7.199999999999999,7.199999999999999
186,Belen,Colombia,84.74000000000001,2024-01-21,Mínima,2.3,1000.3,1.5,2024-12-19 12:01:19,2024-12-19 12:01:19,2.8000000000000007,2.8000000000000007
187,Robledo,Colombia,67.82,2024-01-20,Total,2.5,1017.9,1.4,2024-12-19 12:01:19,2024-12-19 12:01:19,-1.0,-1.0
188,Belen,Colombia,88.34,2024-01-21,Total,7.7,1019.0,8.9,2024-12-19 12:01:19,2024-12-19 12:01:19,2.0,2.0
189,Aranjuez,Colombia,77.0,2024-01-22,Total,4.1,1003.6,10.7,2024-12-19 12:01:19,2024-12-19 12:01:19,-9.799999999999997,-9.799999999999997
190,Belen,Colombia,86.36,2024-01-23,Total,8.4,1015.6,9.7,2024-12-19 12:01:19,2024-12-19 12:01:19,2.599999999999998,2.599999999999998
191,Robledo,Colombia,63.68000000000001,2024-01-21,Total,1.7,1010.4,12.1,2024-12-19 12:01:19,2024-12-19 12:01:19,-9.899999999999999,-9.899999999999999
192,Aranjuez,Colombia,91.94,2024-01-30,Total,1.4,1008.5,14.8,2024-12-19 12:01:19,2024-12-19 12:01:19,7.9999999999999964,7.9999999999999964
193,Belen,Colombia,68.0,2024-01-22,Total,6.4,1005.8,4.5,2024-12-19 12:01:19,2024-12-19 12:01:19,-3.1000000000000014,-3.1000000000000014
194,Robledo,Colombia,86.72,2024-01-24,Total,10.0,1008.3,7.8,2024-12-19 12:01:19,2024-12-19 12:01:19,10.899999999999999,10.899999999999999
195,Castilla,Colombia,81.86,2024-01-31,Total,10.4,1018.7,11.2,2024-12-19 12:01:19,2024-12-19 12:01:19,-4.0,-4.0
196,Aranjuez,Colombia,72.32,2024-02-02,Total,5.3,1016.5,0.9,2024-12-19 12:01:19,2024-12-19 12:01:19,-0.6000000000000014,-0.6000000000000014
197,Aranjuez,Colombia,79.88,2024-02-03,Total,4.6,1014.2,11.9,2024-12-19 12:01:19,2024-12-19 12:01:19,7.0,7.0
198,Laureles,Colombia,72.14,2024-01-23,Total,4.1,1016.8,0.4,2024-12-19 12:01:19,2024-12-19 12:01:19,-10.400000000000002,-10.400000000000002
199,Castilla,Colombia,82.22,2024-01-22,Total,0.7,1020.4,14.4,2024-12-19 12:01:19,2024-12-19 12:01:19,0.3999999999999986,0.3999999999999986
200,Robledo,Colombia,93.56,2024-01-23,Total,9.0,1008.5,8.4,2024-12-19 12:01:19,2024-12-19 12:01:19,4.100000000000001,4.100000000000001
201,Buenos Aires,Colombia,88.34,2024-01-01,Mínima,8.7,1021.0,3.8,2024-12-19 12:09:56,2024-12-19 12:09:56,,
202,Buenos Aires,Colombia,65.48,2024-01-01,Total,8.6,1016.4,2.0,2024-12-19 12:09:56,2024-12-19 12:09:56,10.3,10.3
203,Aranjuez,Colombia,61.16,2024-01-01,Total,3.6,1017.3,6.5,2024-12-19 12:09:56,2024-12-19 12:09:56,-6.900000000000002,-6.900000000000002
204,Robledo,Colombia,82.75999999999999,2024-01-01,Total,3.3,1014.6,13.3,2024-12-19 12:09:56,2024-12-19 12:09:56,,
205,El Poblado,Colombia,66.2,2024-01-02,Total,4.9,1002.7,2.1,2024-12-19 12:09:56,2024-12-19 12:09:56,15.5,15.5
206,Castilla,Colombia,86.0,2024-01-02,Mínima,10.2,1014.6,4.8,2024-12-19 12:09:56,2024-12-19 12:09:56,-2.8000000000000007,-2.8000000000000007
207,Buenos Aires,Colombia,65.48,2024-01-02,Total,4.1,1011.3,9.6,2024-12-19 12:09:56,2024-12-19 12:09:56,-3.6999999999999993,-3.6999999999999993
208,Buenos Aires,Colombia,70.52,2024-01-01,Total,1.1,1018.0,2.8,2024-12-19 12:09:56,2024-12-19 12:09:56,,
209,Castilla,Colombia,61.519999999999996,2024-01-02,Total,1.9,1000.8,5.9,2024-12-19 12:09:56,2024-12-19 12:09:56,12.099999999999998,12.099999999999998
210,Castilla,Colombia,87.08000000000001,2024-01-02,Mínima,1.7,1007.4,3.9,2024-12-19 12:09:56,2024-12-19 12:09:56,-10.100000000000001,-10.100000000000001
211,Robledo,Colombia,88.34,2024-01-01,Mínima,3.6,1003.4,1.5,2024-12-19 12:09:56,2024-12-19 12:09:56,3.1000000000000014,3.1000000000000014
212,Aranjuez,Colombia,87.08000000000001,2024-01-03,Total,7.5,1015.0,12.9,2024-12-19 12:09:56,2024-12-19 12:09:56,-0.3999999999999986,-0.3999999999999986
213,Buenos Aires,Colombia,80.96000000000001,2024-01-04,Total,9.6,1009.4,14.9,2024-12-19 12:09:56,2024-12-19 12:09:56,-1.799999999999999,-1.799999999999999
214,Robledo,Colombia,85.1,2024-01-03,Mínima,3.5,1018.3,1.9,2024-12-19 12:09:56,2024-12-19 12:09:56,-2.6000000000000014,-2.6000000000000014
215,Belen,Colombia,72.5,2024-01-02,Total,6.1,1001.3,4.3,2024-12-19 12:09:56,2024-12-19 12:09:56,-9.0,-9.0
216,Aranjuez,Colombia,78.62,2024-01-03,Parcial,3.4,1018.1,5.6,2024-12-19 12:09:56,2024-12-19 12:09:56,-6.599999999999998,-6.599999999999998
217,Aranjuez,Colombia,62.96,2024-01-03,Total,4.1,1001.8,8.2,2024-12-19 12:09:56,2024-12-19 12:09:56,3.8000000000000007,3.8000000000000007
218,El Poblado,Colombia,64.58000000000001,2024-01-03,Total,1.5,1018.6,2.7,2024-12-19 12:09:56,2024-12-19 12:09:56,-11.399999999999999,-11.399999999999999
219,Laureles,Colombia,85.82,2024-01-05,Mínima,6.4,1018.2,0.2,2024-12-19 12:09:56,2024-12-19 12:09:56,5.800000000000001,5.800000000000001
220,Castilla,Colombia,62.24,2024-01-04,Total,4.5,1012.5,6.0,2024-12-19 12:09:56,2024-12-19 12:09:56,1.5999999999999996,1.5999999999999996
221,Castilla,Colombia,67.64,2024-01-03,Total,9.8,1017.5,10.2,2024-12-19 12:09:56,2024-12-19 12:09:56,-8.400000000000002,-8.400000000000002
222,Laureles,Colombia,82.4,2024-01-05,Total,2.5,1001.1,4.8,2024-12-19 12:09:56,2024-12-19 12:09:56,6.399999999999999,6.399999999999999
223,Castilla,Colombia,93.2,2024-01-04,Total,4.6,1010.7,7.0,2024-12-19 12:09:56,2024-12-19 12:09:56,-1.7000000000000028,-1.7000000000000028
224,Belen,Colombia,71.24000000000001,2024-01-04,Total,7.7,1021.9,2.0,2024-12-19 12:09:56,2024-12-19 12:09:56,-8.0,-8.0
225,El Poblado,Colombia,68.0,2024-01-05,Total,1.3,1010.2,1.4,2024-12-19 12:09:56,2024-12-19 12:09:56,1.0,1.0
226,Aranjuez,Colombia,84.92,2024-01-04,Total,5.8,1012.5,7.2,2024-12-19 12:09:56,2024-12-19 12:09:56,-5.800000000000004,-5.800000000000004
227,Aranjuez,Colombia,78.62,2024-01-05,Total,2.5,1022.1,4.0,2024-12-19 12:09:56,2024-12-19 12:09:56,8.199999999999996,8.199999999999996
228,El Poblado,Colombia,61.7,2024-01-06,Total,0.6,1024.7,4.0,2024-12-19 12:09:56,2024-12-19 12:09:56,-2.599999999999998,-2.599999999999998
229,Buenos Aires,Colombia,74.48,2024-01-01,Parcial,3.1,1020.9,7.3,2024-12-19 12:09:56,2024-12-19 12:09:56,1.1999999999999993,1.1999999999999993
230,El Poblado,Colombia,81.14,2024-01-05,Parcial,3.4,1010.0,9.1,2024-12-19 12:09:56,2024-12-19 12:09:56,16.7,16.7
231,El Poblado,Colombia,84.92,2024-01-02,Mínima,5.3,1013.6,4.5,2024-12-19 12:09:56,2024-12-19 12:09:56,12.100000000000001,12.100000000000001
232,Aranjuez,Colombia,65.48,2024-01-04,Total,3.5,1010.9,0.0,2024-12-19 12:09:56,2024-12-19 12:09:56,-10.0,-10.0
233,Aranjuez,Colombia,68.0,2024-01-07,Parcial,7.9,1013.7,5.7,2024-12-19 12:09:56,2024-12-19 12:09:56,4.899999999999999,4.899999999999999
234,Castilla,Colombia,84.38,2024-01-06,Total,6.4,1008.8,15.0,2024-12-19 12:09:56,2024-12-19 12:09:56,0.5,0.5
235,El Poblado,Colombia,75.38,2024-01-03,Total,4.4,1017.3,10.7,2024-12-19 12:09:56,2024-12-19 12:09:56,-7.099999999999998,-7.099999999999998
236,Aranjuez,Colombia,76.46000000000001,2024-01-06,Parcial,8.7,1020.0,5.0,2024-12-19 12:09:56,2024-12-19 12:09:56,10.5,10.5
237,Aranjuez,Colombia,68.9,2024-01-06,Total,6.9,1013.1,3.6,2024-12-19 12:09:56,2024-12-19 12:09:56,-12.7,-12.7
238,Buenos Aires,Colombia,81.68,2024-01-06,Total,4.6,1008.5,13.4,2024-12-19 12:09:56,2024-12-19 12:09:56,15.399999999999999,15.399999999999999
239,Laureles,Colombia,70.52,2024-01-07,Total,3.6,1005.2,11.7,2024-12-19 12:09:56,2024-12-19 12:09:56,8.899999999999999,8.899999999999999
240,Robledo,Colombia,81.32,2024-01-07,Parcial,1.6,1007.8,5.7,2024-12-19 12:09:56,2024-12-19 12:09:56,2.1000000000000014,2.1000000000000014
241,El Poblado,Colombia,94.82,2024-01-08,Total,10.6,1010.6,10.1,2024-12-19 12:09:56,2024-12-19 12:09:56,7.699999999999999,7.699999999999999
242,Aranjuez,Colombia,68.0,2024-01-08,Total,3.0,1003.2,2.5,2024-12-19 12:09:56,2024-12-19 12:09:56,-0.7999999999999972,-0.7999999999999972
243,Laureles,Colombia,73.75999999999999,2024-01-08,Total,1.8,1010.4,1.3,2024-12-19 12:09:56,2024-12-19 12:09:56,0.1999999999999993,0.1999999999999993
244,Buenos Aires,Colombia,62.78,2024-01-07,Total,6.4,1003.3,12.9,2024-12-19 12:09:56,2024-12-19 12:09:56,10.099999999999998,10.099999999999998
245,Castilla,Colombia,64.94,2024-01-04,Total,3.9,1006.2,6.5,2024-12-19 12:09:56,2024-12-19 12:09:56,1.1999999999999993,1.1999999999999993
246,El Poblado,Colombia,59.540000000000006,2024-01-09,Total,3.6,1024.3,12.8,2024-12-19 12:09:56,2024-12-19 12:09:56,7.5,7.5
247,Robledo,Colombia,75.2,2024-01-09,Total,3.5,1023.4,13.9,2024-12-19 12:09:56,2024-12-19 12:09:56,8.0,8.0
248,Laureles,Colombia,92.66,2024-01-05,Total,7.4,1003.3,11.7,2024-12-19 12:09:56,2024-12-19 12:09:56,-0.1999999999999993,-0.1999999999999993
249,Belen,Colombia,77.9,2024-01-10,Total,5.5,1007.6,1.6,2024-12-19 12:09:56,2024-12-19 12:09:56,7.800000000000001,7.800000000000001
250,Aranjuez,Colombia,65.48,2024-01-08,Total,8.0,1005.0,5.7,2024-12-19 12:09:56,2024-12-19 12:09:56,-2.5,-2.5
251,Aranjuez,Colombia,62.06,2024-01-09,Total,7.4,1016.7,7.1,2024-12-19 12:09:56,2024-12-19 12:09:56,-3.5,-3.5
252,El Poblado,Colombia,59.540000000000006,2024-01-09,Total,9.0,1017.2,13.0,2024-12-19 12:09:56,2024-12-19 12:09:56,9.399999999999999,9.399999999999999
253,El Poblado,Colombia,71.06,2024-01-05,Total,9.2,1007.3,2.7,2024-12-19 12:09:56,2024-12-19 12:09:56,5.399999999999999,5.399999999999999
254,Aranjuez,Colombia,90.5,2024-01-11,Total,7.0,1020.8,11.0,2024-12-19 12:09:56,2024-12-19 12:09:56,9.099999999999998,9.099999999999998
255,Belen,Colombia,64.75999999999999,2024-01-06,Total,10.8,1012.3,8.9,2024-12-19 12:09:56,2024-12-19 12:09:56,16.299999999999997,16.299999999999997
256,Robledo,Colombia,65.48,2024-01-07,Total,0.5,1003.6,6.2,2024-12-19 12:09:56,2024-12-19 12:09:56,9.600000000000001,9.600000000000001
257,Castilla,Colombia,60.8,2024-01-06,Total,6.3,1016.2,2.4,2024-12-19 12:09:56,2024-12-19 12:09:56,-3.400000000000002,-3.400000000000002
258,Robledo,Colombia,73.94,2024-01-10,Total,3.8,1009.2,3.2,2024-12-19 12:09:56,2024-12-19 12:09:56,10.399999999999999,10.399999999999999
259,Belen,Colombia,93.92,2024-01-11,Total,8.4,1022.4,8.5,2024-12-19 12:09:56,2024-12-19 12:09:56,4.899999999999999,4.899999999999999
260,Belen,Colombia,94.63999999999999,2024-01-07,Total,2.2,1004.0,5.1,2024-12-19 12:09:56,2024-12-19 12:09:56,-6.199999999999999,-6.199999999999999
261,Castilla,Colombia,80.78,2024-01-12,Parcial,3.6,1020.0,8.6,2024-12-19 12:09:56,2024-12-19 12:09:56,12.600000000000001,12.600000000000001
262,Robledo,Colombia,87.08000000000001,2024-01-12,Total,8.1,1001.0,11.8,2024-12-19 12:09:56,2024-12-19 12:09:56,14.100000000000001,14.100000000000001
263,Buenos Aires,Colombia,80.24000000000001,2024-01-10,Total,4.5,1017.6,11.9,2024-12-19 12:09:56,2024-12-19 12:09:56,-3.6999999999999993,-3.6999999999999993
264,Belen,Colombia,80.6,2024-01-10,Total,1.7,1011.9,3.5,2024-12-19 12:09:56,2024-12-19 12:09:56,-13.7,-13.7
265,El Poblado,Colombia,66.38,2024-01-11,Total,7.7,1022.4,9.4,2024-12-19 12:09:56,2024-12-19 12:09:56,0.20000000000000284,0.20000000000000284
266,Laureles,Colombia,66.74000000000001,2024-01-13,Total,10.8,1013.6,6.2,2024-12-19 12:09:56,2024-12-19 12:09:56,-7.300000000000004,-7.300000000000004
267,Belen,Colombia,67.1,2024-01-12,Total,7.3,1022.2,3.5,2024-12-19 12:09:56,2024-12-19 12:09:56,1.9999999999999982,1.9999999999999982
268,Castilla,Colombia,80.96000000000001,2024-01-08,Total,10.5,1021.7,11.8,2024-12-19 12:09:56,2024-12-19 12:09:56,-2.8000000000000007,-2.8000000000000007
269,Belen,Colombia,85.82,2024-01-14,Total,2.8,1005.0,6.3,2024-12-19 12:09:56,2024-12-19 12:09:56,8.0,8.0
270,Castilla,Colombia,76.82,2024-01-15,Parcial,10.4,1000.3,5.1,2024-12-19 12:09:56,2024-12-19 12:09:56,2.1999999999999993,2.1999999999999993
271,El Poblado,Colombia,94.1,2024-01-13,Mínima,4.9,1013.7,2.0,2024-12-19 12:09:56,2024-12-19 12:09:56,-18.700000000000003,-18.700000000000003
272,Buenos Aires,Colombia,62.42,2024-01-07,Total,3.3,1020.4,0.5,2024-12-19 12:09:56,2024-12-19 12:09:56,1.5999999999999979,1.5999999999999979
273,Castilla,Colombia,60.620000000000005,2024-01-08,Total,1.2,1014.1,7.5,2024-12-19 12:09:56,2024-12-19 12:09:56,-15.300000000000004,-15.300000000000004
274,Aranjuez,Colombia,68.9,2024-01-16,Total,1.3,1016.3,1.5,2024-12-19 12:09:56,2024-12-19 12:09:56,12.399999999999999,12.399999999999999
275,Buenos Aires,Colombia,66.92,2024-01-08,Total,0.6,1021.8,12.6,2024-12-19 12:09:56,2024-12-19 12:09:56,13.600000000000001,13.600000000000001
276,Belen,Colombia,69.08000000000001,2024-01-13,Total,6.7,1009.4,12.4,2024-12-19 12:09:56,2024-12-19 12:09:56,-5.899999999999999,-5.899999999999999
277,Buenos Aires,Colombia,91.94,2024-01-09,Total,9.8,1008.3,5.1,2024-12-19 12:09:56,2024-12-19 12:09:56,4.100000000000001,4.100000000000001
278,Belen,Colombia,70.52,2024-01-14,Total,0.5,1008.4,2.4,2024-12-19 12:09:56,2024-12-19 12:09:56,-5.900000000000002,-5.900000000000002
279,El Poblado,Colombia,84.74000000000001,2024-01-10,Total,0.5,1001.1,13.4,2024-12-19 12:09:56,2024-12-19 12:09:56,-11.400000000000002,-11.400000000000002
280,Belen,Colombia,77.53999999999999,2024-01-14,Total,7.5,1023.5,4.7,2024-12-19 12:09:56,2024-12-19 12:09:56,0.5,0.5
281,Buenos Aires,Colombia,84.2,2024-01-17,Total,9.0,1010.1,7.3,2024-12-19 12:09:56,2024-12-19 12:09:56,-0.29999999999999716,-0.29999999999999716
282,Laureles,Colombia,84.92,2024-01-18,Total,9.5,1009.3,5.3,2024-12-19 12:09:56,2024-12-19 12:09:56,-0.7000000000000011,-0.7000000000000011
283,Castilla,Colombia,89.24000000000001,2024-01-15,Total,1.9,1008.7,9.0,2024-12-19 12:09:56,2024-12-19 12:09:56,2.6000000000000014,2.6000000000000014
284,El Poblado,Colombia,76.82,2024-01-16,Total,8.4,1024.6,1.6,2024-12-19 12:09:56,2024-12-19 12:09:56,-3.6000000000000014,-3.6000000000000014
285,Laureles,Colombia,73.75999999999999,2024-01-09,Total,9.3,1006.0,3.0,2024-12-19 12:09:56,2024-12-19 12:09:56,14.3,14.3
286,El Poblado,Colombia,62.78,2024-01-17,Total,2.0,1018.7,2.1,2024-12-19 12:09:56,2024-12-19 12:09:56,-11.599999999999998,-11.599999999999998
287,Aranjuez,Colombia,61.34,2024-01-10,Total,2.2,1021.3,10.9,2024-12-19 12:09:56,2024-12-19 12:09:56,-11.700000000000003,-11.700000000000003
288,Aranjuez,Colombia,70.34,2024-01-11,Parcial,4.9,1000.8,8.8,2024-12-19 12:09:56,2024-12-19 12:09:56,13.5,13.5
289,El Poblado,Colombia,80.42,2024-01-11,Parcial,7.9,1001.9,7.7,2024-12-19 12:09:56,2024-12-19 12:09:56,-19.0,-19.0
290,Aranjuez,Colombia,92.66,2024-01-12,Total,0.5,1022.6,13.8,2024-12-19 12:09:56,2024-12-19 12:09:56,3.099999999999998,3.099999999999998
291,El Poblado,Colombia,92.30000000000001,2024-01-15,Total,4.6,1006.0,7.7,2024-12-19 12:09:56,2024-12-19 12:09:56,0.3999999999999986,0.3999999999999986
292,Aranjuez,Colombia,74.30000000000001,2024-01-19,Parcial,6.2,1003.7,7.1,2024-12-19 12:09:56,2024-12-19 12:09:56,2.0000000000000018,2.0000000000000018
293,Buenos Aires,Colombia,68.0,2024-01-13,Total,7.8,1014.2,1.2,2024-12-19 12:09:56,2024-12-19 12:09:56,-2.9000000000000004,-2.9000000000000004
294,Buenos Aires,Colombia,59.36,2024-01-11,Total,5.4,1006.2,10.9,2024-12-19 12:09:56,2024-12-19 12:09:56,7.800000000000001,7.800000000000001
295,Aranjuez,Colombia,84.02,2024-01-20,Total,4.0,1023.5,6.4,2024-12-19 12:09:56,2024-12-19 12:09:56,11.099999999999998,11.099999999999998
296,Robledo,Colombia,88.52,2024-01-12,Total,6.5,1001.2,11.1,2024-12-19 12:09:56,2024-12-19 12:09:56,-8.200000000000003,-8.200000000000003
297,El Poblado,Colombia,71.42,2024-01-16,Total,7.0,1015.8,10.2,2024-12-19 12:09:56,2024-12-19 12:09:56,9.599999999999998,9.599999999999998
298,Aranjuez,Colombia,78.44,2024-01-12,Parcial,5.6,1019.5,6.8,2024-12-19 12:09:56,2024-12-19 12:09:56,-12.600000000000001,-12.600000000000001
299,Belen,Colombia,94.63999999999999,2024-01-21,Mínima,8.1,1017.5,3.6,2024-12-19 12:09:56,2024-12-19 12:09:56,10.5,10.5
300,El Poblado,Colombia,86.18,2024-01-22,Total,5.8,1013.3,13.9,2024-12-19 12:09:56,2024-12-19 12:09:56,-3.6999999999999993,-3.6999999999999993
301,Castilla,Colombia,93.38,2024-01-14,Total,1.3,1018.2,11.3,2024-12-19 12:09:56,2024-12-19 12:09:56,3.0,3.0
302,Aranjuez,Colombia,82.94,2024-01-18,Total,1.6,1010.0,11.8,2024-12-19 12:09:56,2024-12-19 12:09:56,-10.7,-10.7
303,Laureles,Colombia,87.98,2024-01-17,Mínima,8.9,1007.7,0.0,2024-12-19 12:09:56,2024-12-19 12:09:56,-17.400000000000002,-17.400000000000002
304,Belen,Colombia,73.4,2024-01-15,Parcial,2.8,1018.1,7.6,2024-12-19 12:09:56,2024-12-19 12:09:56,0.5999999999999979,0.5999999999999979
305,Aranjuez,Colombia,63.86,2024-01-09,Total,6.7,1001.6,4.7,2024-12-19 12:09:56,2024-12-19 12:09:56,-7.100000000000001,-7.100000000000001
306,Robledo,Colombia,84.92,2024-01-18,Total,4.7,1019.5,7.9,2024-12-19 12:09:56,2024-12-19 12:09:56,8.100000000000001,8.100000000000001
307,Aranjuez,Colombia,76.64,2024-01-13,Total,8.9,1024.5,11.8,2024-12-19 12:09:56,2024-12-19 12:09:56,-4.200000000000003,-4.200000000000003
308,Buenos Aires,Colombia,92.66,2024-01-10,Total,1.9,1013.5,9.8,2024-12-19 12:09:56,2024-12-19 12:09:56,-9.399999999999999,-9.399999999999999
309,Aranjuez,Colombia,93.02,2024-01-19,Total,5.3,1010.1,14.9,2024-12-19 12:09:56,2024-12-19 12:09:56,5.5,5.5
310,Castilla,Colombia,92.30000000000001,2024-01-14,Mínima,9.5,1008.8,1.0,2024-12-19 12:09:56,2024-12-19 12:09:56,6.199999999999999,6.199999999999999
311,Laureles,Colombia,94.28,2024-01-16,Total,5.4,1021.3,11.2,2024-12-19 12:09:56,2024-12-19 12:09:56,13.2,13.2
312,El Poblado,Colombia,77.18,2024-01-23,Parcial,1.9,1013.6,10.0,2024-12-19 12:09:56,2024-12-19 12:09:56,-10.499999999999998,-10.499999999999998
313,Belen,Colombia,78.08000000000001,2024-01-24,Parcial,8.2,1021.5,8.3,2024-12-19 12:09:56,2024-12-19 12:09:56,-10.0,-10.0
314,Belen,Colombia,72.86,2024-01-13,Total,2.1,1019.2,12.5,2024-12-19 12:09:56,2024-12-19 12:09:56,-8.5,-8.5
315,Laureles,Colombia,84.56,2024-01-11,Total,4.1,1022.2,8.0,2024-12-19 12:09:56,2024-12-19 12:09:56,9.5,9.5
316,Castilla,Colombia,84.56,2024-01-15,Total,9.8,1022.7,13.1,2024-12-19 12:09:56,2024-12-19 12:09:56,6.899999999999999,6.899999999999999
317,Castilla,Colombia,76.64,2024-01-20,Total,1.9,1011.4,12.6,2024-12-19 12:09:56,2024-12-19 12:09:56,1.0,1.0
318,Robledo,Colombia,80.06,2024-01-17,Total,0.4,1005.5,1.2,2024-12-19 12:09:56,2024-12-19 12:09:56,12.3,12.3
319,Buenos Aires,Colombia,70.88,2024-01-19,Total,3.3,1006.8,10.2,2024-12-19 12:09:56,2024-12-19 12:09:56,6.100000000000001,6.100000000000001
320,Belen,Colombia,70.88,2024-01-14,Total,8.5,1023.9,1.1,2024-12-19 12:09:56,2024-12-19 12:09:56,2.3000000000000007,2.3000000000000007
321,Castilla,Colombia,78.98,2024-01-20,Parcial,6.4,1007.0,8.7,2024-12-19 12:09:56,2024-12-19 12:09:56,-1.3000000000000007,-1.3000000000000007
322,Aranjuez,Colombia,86.53999999999999,2024-01-16,Total,5.9,1014.4,11.8,2024-12-19 12:09:56,2024-12-19 12:09:56,-0.6000000000000014,-0.6000000000000014
323,Aranjuez,Colombia,69.08000000000001,2024-01-15,Parcial,5.4,1017.5,9.2,2024-12-19 12:09:56,2024-12-19 12:09:56,-8.7,-8.7
324,Belen,Colombia,62.24,2024-01-25,Total,2.1,1019.5,1.4,2024-12-19 12:09:56,2024-12-19 12:09:56,-18.1,-18.1
325,El Poblado,Colombia,74.66,2024-01-17,Total,2.4,1023.8,14.9,2024-12-19 12:09:56,2024-12-19 12:09:56,10.399999999999999,10.399999999999999
326,El Poblado,Colombia,93.38,2024-01-12,Total,0.2,1011.8,7.4,2024-12-19 12:09:56,2024-12-19 12:09:56,-17.0,-17.0
327,Laureles,Colombia,61.7,2024-01-13,Total,1.5,1009.2,7.6,2024-12-19 12:09:56,2024-12-19 12:09:56,11.399999999999999,11.399999999999999
328,Aranjuez,Colombia,80.42,2024-01-16,Total,4.9,1024.0,2.5,2024-12-19 12:09:56,2024-12-19 12:09:56,-7.699999999999996,-7.699999999999996
329,Belen,Colombia,63.5,2024-01-17,Total,3.4,1016.1,7.1,2024-12-19 12:09:56,2024-12-19 12:09:56,-3.1999999999999993,-3.1999999999999993
330,Laureles,Colombia,79.34,2024-01-21,Total,7.7,1015.0,2.0,2024-12-19 12:09:56,2024-12-19 12:09:56,-16.799999999999997,-16.799999999999997
331,Belen,Colombia,79.88,2024-01-26,Parcial,6.4,1011.5,7.7,2024-12-19 12:09:56,2024-12-19 12:09:56,-4.399999999999999,-4.399999999999999
332,Laureles,Colombia,64.94,2024-01-14,Total,9.9,1019.7,13.3,2024-12-19 12:09:56,2024-12-19 12:09:56,-1.9000000000000021,-1.9000000000000021
333,Robledo,Colombia,76.28,2024-01-27,Parcial,6.4,1021.2,8.3,2024-12-19 12:09:56,2024-12-19 12:09:56,-8.599999999999998,-8.599999999999998
334,Belen,Colombia,79.7,2024-01-21,Total,0.5,1006.3,14.8,2024-12-19 12:09:56,2024-12-19 12:09:56,5.400000000000002,5.400000000000002
335,Robledo,Colombia,63.14,2024-01-18,Total,3.9,1016.7,11.6,2024-12-19 12:09:56,2024-12-19 12:09:56,-5.799999999999997,-5.799999999999997
336,El Poblado,Colombia,88.34,2024-01-15,Total,7.8,1015.2,13.3,2024-12-19 12:09:56,2024-12-19 12:09:56,-5.300000000000001,-5.300000000000001
